EmpId,Date,Present,IsManual,InTime,OutTime,InDiff,OutDiff,IsLate,EarlyDeparture,MachineNo,IPAddress
E0025,2025-03-31,True,False,10:37:11,19:38:28,7.18,-21.53,True,True,M02,192.168.1.15
E0026,2025-03-31,True,False,10:22:47,20:00:25,-7.22,0.42,False,False,M02,192.168.1.15
E0027,2025-03-31,True,False,10:23:52,19:32:33,-6.13,-27.45,False,True,M03,192.168.1.20
E0028,2025-03-31,True,False,10:33:53,19:58:44,3.88,-1.27,True,True,M03,192.168.1.20
E0029,2025-03-31,True,False,10:32:44,19:49:53,2.73,-10.12,True,True,M01,192.168.1.10
E0030,2025-03-31,True,False,10:32:08,20:07:02,2.13,7.03,True,False,M01,192.168.1.10
E0031,2025-03-31,False,,,,,,,,,
E0032,2025-03-31,True,False,10:36:16,20:11:35,6.27,11.58,True,False,M03,192.168.1.20
E0033,2025-03-31,True,False,10:37:29,20:14:21,7.48,14.35,True,False,M01,192.168.1.10
E0034,2025-03-31,True,False,10:45:13,20:09:20,15.22,9.33,True,False,M03,192.168.1.20
E0035,2025-03-31,True,False,10:44:01,20:25:39,14.02,25.65,True,False,M02,192.168.1.15
E0036,2025-03-31,True,False,10:27:13,20:07:43,-2.78,7.72,False,False,M01,192.168.1.10
E0037,2025-03-31,True,False,10:24:58,19:37:12,-5.03,-22.8,False,True,M03,192.168.1.20
E0038,2025-03-31,False,,,,,,,,,
E0039,2025-03-31,True,False,10:32:55,20:02:37,2.92,2.62,True,False,M01,192.168.1.10
E0040,2025-03-31,True,False,10:30:30,20:11:45,0.5,11.75,True,False,M01,192.168.1.10
E0041,2025-03-31,True,False,10:34:46,20:14:03,4.77,14.05,True,False,M02,192.168.1.15
E0042,2025-03-31,True,False,10:25:12,20:06:32,-4.8,6.53,False,False,M01,192.168.1.10
E0043,2025-03-31,True,False,10:34:18,18:03:52,4.3,-116.13,True,True,M03,192.168.1.20
E0044,2025-03-31,True,False,10:36:33,19:47:20,6.55,-12.67,True,True,M01,192.168.1.10
E0045,2025-03-31,True,False,10:40:18,20:15:01,10.3,15.02,True,False,M03,192.168.1.20
E0046,2025-03-31,True,False,10:38:36,19:43:20,8.6,-16.67,True,True,M01,192.168.1.10
E0047,2025-03-31,True,False,10:24:26,19:52:22,-5.57,-7.63,False,True,M01,192.168.1.10
E0048,2025-03-31,True,False,10:29:08,19:53:12,-0.87,-6.8,False,True,M02,192.168.1.15
E0049,2025-03-31,True,False,10:36:26,19:56:58,6.43,-3.03,True,True,M01,192.168.1.10
E0050,2025-03-31,True,False,10:41:16,19:48:12,11.27,-11.8,True,True,M01,192.168.1.10
E0051,2025-03-31,True,False,10:27:25,19:45:15,-2.58,-14.75,False,True,M02,192.168.1.15
E0052,2025-03-31,True,False,10:44:32,20:21:03,14.53,21.05,True,False,M01,192.168.1.10
E0053,2025-03-31,True,False,10:36:43,19:46:00,6.72,-14.0,True,True,M01,192.168.1.10
E0054,2025-03-31,True,False,10:41:50,20:14:40,11.83,14.67,True,False,M01,192.168.1.10
E0055,2025-03-31,True,False,10:33:41,20:01:24,3.68,1.4,True,False,M03,192.168.1.20
E0056,2025-03-31,True,False,10:34:19,19:41:00,4.32,-19.0,True,True,M02,192.168.1.15
E0057,2025-03-31,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M01,192.168.1.10
E0058,2025-03-31,True,False,10:20:07,20:02:55,-9.88,2.92,False,False,M03,192.168.1.20
E0059,2025-03-31,True,False,10:38:28,19:56:51,8.47,-3.15,True,True,M02,192.168.1.15
E0060,2025-03-31,True,False,10:25:06,20:09:28,-4.9,9.47,False,False,M01,192.168.1.10
E0061,2025-03-31,True,False,10:20:53,20:06:12,-9.12,6.2,False,False,M03,192.168.1.20
E0062,2025-03-31,True,False,10:41:16,20:24:22,11.27,24.37,True,False,M03,192.168.1.20
E0063,2025-03-31,True,False,10:19:58,20:10:36,-10.03,10.6,False,False,M01,192.168.1.10
E0064,2025-03-31,True,False,10:42:31,20:14:27,12.52,14.45,True,False,M01,192.168.1.10
E0065,2025-03-31,True,False,10:21:14,20:00:47,-8.77,0.78,False,False,M02,192.168.1.15
E0066,2025-03-31,True,False,10:34:05,20:01:29,4.08,1.48,True,False,M01,192.168.1.10
E0067,2025-03-31,True,False,10:16:04,20:12:34,-13.93,12.57,False,False,M03,192.168.1.20
E0068,2025-03-31,True,False,14:10:15,22:28:09,220.25,148.15,True,False,M03,192.168.1.20
E0069,2025-03-31,True,False,10:29:16,19:55:10,-0.73,-4.83,False,True,M01,192.168.1.10
E0070,2025-03-31,True,False,10:44:23,20:15:59,14.38,15.98,True,False,M03,192.168.1.20
E0071,2025-03-31,True,False,10:41:34,20:02:02,11.57,2.03,True,False,M03,192.168.1.20
E0072,2025-03-31,True,False,10:18:54,20:06:12,-11.1,6.2,False,False,M02,192.168.1.15
E0073,2025-03-31,True,False,10:30:17,19:43:10,0.28,-16.83,True,True,M02,192.168.1.15
E0074,2025-03-31,True,False,10:22:30,20:12:07,-7.5,12.12,False,False,M02,192.168.1.15
E0075,2025-03-31,True,False,10:27:43,19:46:47,-2.28,-13.22,False,True,M01,192.168.1.10
E0076,2025-03-31,False,,,,,,,,,
E0077,2025-03-31,False,,,,,,,,,
E0078,2025-03-31,True,False,10:26:24,19:41:16,-3.6,-18.73,False,True,M02,192.168.1.15
E0079,2025-03-31,True,False,10:26:50,20:09:52,-3.17,9.87,False,False,M02,192.168.1.15
E0080,2025-03-31,True,False,10:38:34,19:38:37,8.57,-21.38,True,True,M01,192.168.1.10
E0081,2025-03-31,True,False,10:17:50,20:07:25,-12.17,7.42,False,False,M02,192.168.1.15
E0082,2025-03-31,True,False,10:42:49,20:10:52,12.82,10.87,True,False,M03,192.168.1.20
E0083,2025-03-31,True,False,10:26:33,19:37:19,-3.45,-22.68,False,True,M03,192.168.1.20
E0084,2025-03-31,True,False,10:25:20,20:06:03,-4.67,6.05,False,False,M02,192.168.1.15
E0085,2025-03-31,True,False,10:38:19,20:19:52,8.32,19.87,True,False,M02,192.168.1.15
E0086,2025-03-31,True,False,13:55:09,22:25:50,205.15,145.83,True,False,M03,192.168.1.20
E0087,2025-03-31,True,False,10:31:46,20:04:34,1.77,4.57,True,False,M01,192.168.1.10
E0088,2025-03-31,True,False,10:19:34,20:01:31,-10.43,1.52,False,False,M02,192.168.1.15
E0089,2025-03-31,False,,,,,,,,,
E0090,2025-03-31,True,False,10:36:18,20:04:31,6.3,4.52,True,False,M01,192.168.1.10
E0091,2025-03-31,True,False,10:28:42,19:49:29,-1.3,-10.52,False,True,M01,192.168.1.10
E0092,2025-03-31,True,False,10:20:26,20:03:29,-9.57,3.48,False,False,M03,192.168.1.20
E0093,2025-03-31,True,False,10:32:49,19:48:54,2.82,-11.1,True,True,M01,192.168.1.10
E0094,2025-03-31,True,False,10:30:01,19:25:35,0.02,-34.42,True,True,M02,192.168.1.15
E0095,2025-03-31,False,,,,,,,,,
E0096,2025-03-31,True,False,10:43:35,20:05:33,13.58,5.55,True,False,M03,192.168.1.20
E0097,2025-03-31,True,False,10:30:23,19:38:30,0.38,-21.5,True,True,M03,192.168.1.20
E0098,2025-03-31,True,False,10:36:25,20:02:31,6.42,2.52,True,False,M01,192.168.1.10
E0099,2025-03-31,True,False,10:32:07,19:34:39,2.12,-25.35,True,True,M03,192.168.1.20
E0100,2025-03-31,True,False,10:29:12,20:10:44,-0.8,10.73,False,False,M02,192.168.1.15
E0001,2025-04-01,True,False,10:35:24,19:38:02,5.4,-21.97,True,True,M01,192.168.1.10
E0002,2025-04-01,False,,,,,,,,,
E0003,2025-04-01,True,False,10:41:13,,11.22,,True,,M02,192.168.1.15
E0004,2025-04-01,True,False,10:15:37,20:04:45,-14.38,4.75,False,False,M03,192.168.1.20
E0005,2025-04-01,True,False,10:35:38,19:36:23,5.63,-23.62,True,True,M03,192.168.1.20
E0006,2025-04-01,True,False,10:36:49,20:22:56,6.82,22.93,True,False,M01,192.168.1.10
E0007,2025-04-01,True,False,10:33:07,20:24:20,3.12,24.33,True,False,M01,192.168.1.10
E0008,2025-04-01,True,False,10:28:03,19:59:20,-1.95,-0.67,False,True,M01,192.168.1.10
E0009,2025-04-01,True,False,10:35:23,19:37:11,5.38,-22.82,True,True,M02,192.168.1.15
E0010,2025-04-01,True,False,10:32:44,19:55:43,2.73,-4.28,True,True,M03,192.168.1.20
E0011,2025-04-01,True,False,10:26:47,19:50:36,-3.22,-9.4,False,True,M02,192.168.1.15
E0012,2025-04-01,True,False,10:22:25,19:56:00,-7.58,-4.0,False,True,M01,192.168.1.10
E0013,2025-04-01,True,False,10:26:20,19:42:11,-3.67,-17.82,False,True,M01,192.168.1.10
E0014,2025-04-01,True,False,10:33:14,19:39:55,3.23,-20.08,True,True,M02,192.168.1.15
E0015,2025-04-01,True,False,10:52:43,20:25:30,22.72,25.5,True,False,M02,192.168.1.15
E0016,2025-04-01,True,False,10:24:52,20:01:43,-5.13,1.72,False,False,M02,192.168.1.15
E0017,2025-04-01,True,False,10:42:37,19:31:38,12.62,-28.37,True,True,M01,192.168.1.10
E0018,2025-04-01,True,False,10:29:11,20:13:46,-0.82,13.77,False,False,M03,192.168.1.20
E0019,2025-04-01,True,False,10:29:49,19:48:25,-0.18,-11.58,False,True,M02,192.168.1.15
E0020,2025-04-01,True,False,10:30:42,19:40:58,0.7,-19.03,True,True,M03,192.168.1.20
E0021,2025-04-01,True,False,10:32:16,19:44:03,2.27,-15.95,True,True,M01,192.168.1.10
E0022,2025-04-01,False,,,,,,,,,
E0023,2025-04-01,True,False,10:39:16,20:19:05,9.27,19.08,True,False,M01,192.168.1.10
E0024,2025-04-01,True,False,10:23:32,20:05:06,-6.47,5.1,False,False,M03,192.168.1.20
E0025,2025-04-01,True,False,10:43:32,19:49:24,13.53,-10.6,True,True,M02,192.168.1.15
E0026,2025-04-01,True,False,10:19:48,20:15:34,-10.2,15.57,False,False,M02,192.168.1.15
E0027,2025-04-01,True,False,10:14:22,20:07:18,-15.63,7.3,False,False,M03,192.168.1.20
E0028,2025-04-01,True,False,10:37:05,19:52:53,7.08,-7.12,True,True,M03,192.168.1.20
E0029,2025-04-01,True,False,10:31:40,20:13:33,1.67,13.55,True,False,M01,192.168.1.10
E0030,2025-04-01,True,False,10:29:11,,-0.82,,False,,M01,192.168.1.10
E0031,2025-04-01,False,,,,,,,,,
E0032,2025-04-01,True,False,10:15:48,20:04:06,-14.2,4.1,False,False,M03,192.168.1.20
E0033,2025-04-01,True,False,10:37:27,19:57:47,7.45,-2.22,True,True,M01,192.168.1.10
E0034,2025-04-01,True,False,10:34:30,20:00:39,4.5,0.65,True,False,M03,192.168.1.20
E0035,2025-04-01,True,False,10:14:58,20:03:28,-15.03,3.47,False,False,M02,192.168.1.15
E0036,2025-04-01,True,False,10:29:35,19:46:19,-0.42,-13.68,False,True,M01,192.168.1.10
E0037,2025-04-01,True,False,10:37:22,20:10:37,7.37,10.62,True,False,M03,192.168.1.20
E0038,2025-04-01,False,,,,,,,,,
E0039,2025-04-01,True,False,10:27:14,19:59:00,-2.77,-1.0,False,True,M01,192.168.1.10
E0040,2025-04-01,True,False,10:30:24,19:56:11,0.4,-3.82,True,True,M01,192.168.1.10
E0041,2025-04-01,True,False,10:41:19,20:04:22,11.32,4.37,True,False,M02,192.168.1.15
E0042,2025-04-01,True,False,10:26:31,19:55:12,-3.48,-4.8,False,True,M01,192.168.1.10
E0043,2025-04-01,True,False,10:41:01,20:18:55,11.02,18.92,True,False,M03,192.168.1.20
E0044,2025-04-01,True,False,10:34:24,19:39:57,4.4,-20.05,True,True,M01,192.168.1.10
E0045,2025-04-01,True,False,10:24:42,19:41:19,-5.3,-18.68,False,True,M03,192.168.1.20
E0046,2025-04-01,True,False,10:29:55,19:54:44,-0.08,-5.27,False,True,M01,192.168.1.10
E0047,2025-04-01,True,False,10:15:37,19:57:04,-14.38,-2.93,False,True,M01,192.168.1.10
E0048,2025-04-01,True,False,10:45:21,20:21:27,15.35,21.45,True,False,M02,192.168.1.15
E0049,2025-04-01,True,False,10:29:00,19:38:56,-1.0,-21.07,False,True,M01,192.168.1.10
E0050,2025-04-01,True,False,10:38:22,20:14:37,8.37,14.62,True,False,M01,192.168.1.10
E0051,2025-04-01,True,False,10:40:46,20:13:32,10.77,13.53,True,False,M02,192.168.1.15
E0052,2025-04-01,True,False,10:34:00,20:14:36,4.0,14.6,True,False,M01,192.168.1.10
E0053,2025-04-01,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M01,192.168.1.10
E0054,2025-04-01,True,False,10:21:25,20:03:22,-8.58,3.37,False,False,M01,192.168.1.10
E0055,2025-04-01,True,False,10:29:53,19:49:56,-0.12,-10.07,False,True,M03,192.168.1.20
E0056,2025-04-01,True,False,10:33:25,20:07:19,3.42,7.32,True,False,M02,192.168.1.15
E0057,2025-04-01,True,False,10:49:58,20:15:57,19.97,15.95,True,False,M01,192.168.1.10
E0058,2025-04-01,True,False,10:34:21,20:01:13,4.35,1.22,True,False,M03,192.168.1.20
E0059,2025-04-01,True,False,10:17:12,20:03:55,-12.8,3.92,False,False,M02,192.168.1.15
E0060,2025-04-01,True,False,10:15:59,20:05:42,-14.02,5.7,False,False,M01,192.168.1.10
E0061,2025-04-01,True,False,10:32:47,19:45:21,2.78,-14.65,True,True,M03,192.168.1.20
E0062,2025-04-01,True,False,10:28:58,19:56:56,-1.03,-3.07,False,True,M03,192.168.1.20
E0063,2025-04-01,True,False,10:36:58,20:07:28,6.97,7.47,True,False,M01,192.168.1.10
E0064,2025-04-01,True,False,10:33:16,20:17:28,3.27,17.47,True,False,M01,192.168.1.10
E0065,2025-04-01,True,False,10:29:35,19:55:49,-0.42,-4.18,False,True,M02,192.168.1.15
E0066,2025-04-01,True,False,10:39:05,19:42:13,9.08,-17.78,True,True,M01,192.168.1.10
E0067,2025-04-01,True,False,10:23:46,20:07:39,-6.23,7.65,False,False,M03,192.168.1.20
E0068,2025-04-01,True,False,10:41:27,19:53:05,11.45,-6.92,True,True,M03,192.168.1.20
E0069,2025-04-01,True,False,10:42:13,20:17:04,12.22,17.07,True,False,M01,192.168.1.10
E0070,2025-04-01,True,False,10:40:43,20:14:21,10.72,14.35,True,False,M03,192.168.1.20
E0071,2025-04-01,True,False,10:35:07,19:54:26,5.12,-5.57,True,True,M03,192.168.1.20
E0072,2025-04-01,True,False,10:38:10,20:09:40,8.17,9.67,True,False,M02,192.168.1.15
E0073,2025-04-01,True,False,10:41:02,20:15:18,11.03,15.3,True,False,M02,192.168.1.15
E0074,2025-04-01,True,False,10:23:25,20:10:10,-6.58,10.17,False,False,M02,192.168.1.15
E0075,2025-04-01,True,False,10:43:40,20:13:53,13.67,13.88,True,False,M01,192.168.1.10
E0076,2025-04-01,False,,,,,,,,,
E0077,2025-04-01,True,False,10:44:44,20:08:55,14.73,8.92,True,False,M01,192.168.1.10
E0078,2025-04-01,True,False,10:17:50,20:04:27,-12.17,4.45,False,False,M02,192.168.1.15
E0079,2025-04-01,True,False,10:44:44,20:15:07,14.73,15.12,True,False,M02,192.168.1.15
E0080,2025-04-01,True,False,10:30:44,19:56:45,0.73,-3.25,True,True,M01,192.168.1.10
E0081,2025-04-01,True,False,10:26:08,20:00:31,-3.87,0.52,False,False,M02,192.168.1.15
E0082,2025-04-01,True,False,10:39:20,20:13:57,9.33,13.95,True,False,M03,192.168.1.20
E0083,2025-04-01,True,False,10:41:29,,11.48,,True,,M03,192.168.1.20
E0084,2025-04-01,True,False,10:15:14,20:06:12,-14.77,6.2,False,False,M02,192.168.1.15
E0085,2025-04-01,True,False,10:36:10,20:16:26,6.17,16.43,True,False,M02,192.168.1.15
E0086,2025-04-01,True,False,10:25:51,20:06:31,-4.15,6.52,False,False,M03,192.168.1.20
E0087,2025-04-01,True,False,10:18:55,19:59:48,-11.08,-0.2,False,True,M01,192.168.1.10
E0088,2025-04-01,True,False,10:30:52,20:00:01,0.87,0.02,True,False,M02,192.168.1.15
E0089,2025-04-01,True,False,10:37:04,19:35:54,7.07,-24.1,True,True,M01,192.168.1.10
E0090,2025-04-01,True,False,10:25:00,20:03:11,-5.0,3.18,False,False,M01,192.168.1.10
E0091,2025-04-01,False,,,,,,,,,
E0092,2025-04-01,True,False,10:23:20,20:09:58,-6.67,9.97,False,False,M03,192.168.1.20
E0093,2025-04-01,True,False,10:48:32,20:10:15,18.53,10.25,True,False,M01,192.168.1.10
E0094,2025-04-01,True,False,10:20:42,17:19:32,-9.3,-160.47,False,True,M02,192.168.1.15
E0095,2025-04-01,False,,,,,,,,,
E0096,2025-04-01,True,False,10:37:46,20:17:30,7.77,17.5,True,False,M03,192.168.1.20
E0097,2025-04-01,True,False,10:46:54,20:17:59,16.9,17.98,True,False,M03,192.168.1.20
E0098,2025-04-01,True,False,10:35:44,19:43:24,5.73,-16.6,True,True,M01,192.168.1.10
E0099,2025-04-01,True,False,10:36:30,20:17:01,6.5,17.02,True,False,M03,192.168.1.20
E0100,2025-04-01,True,False,10:19:51,20:03:12,-10.15,3.2,False,False,M02,192.168.1.15
E0001,2025-04-02,True,False,10:29:41,19:38:41,-0.32,-21.32,False,True,M01,192.168.1.10
E0002,2025-04-02,True,False,10:42:30,20:21:36,12.5,21.6,True,False,M02,192.168.1.15
E0003,2025-04-02,True,False,10:34:49,19:39:37,4.82,-20.38,True,True,M02,192.168.1.15
E0004,2025-04-02,True,False,10:39:40,20:13:17,9.67,13.28,True,False,M03,192.168.1.20
E0005,2025-04-02,True,False,10:46:29,19:59:18,16.48,-0.7,True,True,M03,192.168.1.20
E0006,2025-04-02,True,False,10:29:35,20:12:55,-0.42,12.92,False,False,M01,192.168.1.10
E0007,2025-04-02,True,False,10:30:50,19:54:17,0.83,-5.72,True,True,M01,192.168.1.10
E0008,2025-04-02,True,False,10:33:19,19:53:38,3.32,-6.37,True,True,M01,192.168.1.10
E0009,2025-04-02,True,False,10:41:06,20:28:19,11.1,28.32,True,False,M02,192.168.1.15
E0010,2025-04-02,True,False,10:20:53,19:58:46,-9.12,-1.23,False,True,M03,192.168.1.20
E0011,2025-04-02,True,False,10:30:23,20:16:10,0.38,16.17,True,False,M02,192.168.1.15
E0012,2025-04-02,True,False,10:31:16,19:41:51,1.27,-18.15,True,True,M01,192.168.1.10
E0013,2025-04-02,True,False,10:27:38,19:46:14,-2.37,-13.77,False,True,M01,192.168.1.10
E0014,2025-04-02,True,False,10:21:05,20:04:38,-8.92,4.63,False,False,M02,192.168.1.15
E0015,2025-04-02,True,False,10:37:00,,7.0,,True,,M02,192.168.1.15
E0016,2025-04-02,True,False,10:29:06,19:59:59,-0.9,-0.02,False,True,M02,192.168.1.15
E0017,2025-04-02,True,False,10:42:26,20:13:15,12.43,13.25,True,False,M01,192.168.1.10
E0018,2025-04-02,False,,,,,,,,,
E0019,2025-04-02,True,False,10:34:36,,4.6,,True,,M02,192.168.1.15
E0020,2025-04-02,True,False,10:36:42,20:11:39,6.7,11.65,True,False,M03,192.168.1.20
E0021,2025-04-02,True,False,10:34:48,19:48:39,4.8,-11.35,True,True,M01,192.168.1.10
E0022,2025-04-02,False,,,,,,,,,
E0023,2025-04-02,True,False,10:28:20,19:52:42,-1.67,-7.3,False,True,M01,192.168.1.10
E0024,2025-04-02,True,False,10:34:20,19:46:41,4.33,-13.32,True,True,M03,192.168.1.20
E0025,2025-04-02,True,False,10:19:18,20:02:19,-10.7,2.32,False,False,M02,192.168.1.15
E0026,2025-04-02,True,False,10:33:01,19:59:43,3.02,-0.28,True,True,M02,192.168.1.15
E0027,2025-04-02,True,False,10:43:13,20:17:58,13.22,17.97,True,False,M03,192.168.1.20
E0028,2025-04-02,True,False,10:34:04,19:40:45,4.07,-19.25,True,True,M03,192.168.1.20
E0029,2025-04-02,True,False,10:30:48,20:11:42,0.8,11.7,True,False,M01,192.168.1.10
E0030,2025-04-02,True,False,10:44:11,20:14:27,14.18,14.45,True,False,M01,192.168.1.10
E0031,2025-04-02,False,,,,,,,,,
E0032,2025-04-02,True,False,10:38:11,20:09:45,8.18,9.75,True,False,M03,192.168.1.20
E0033,2025-04-02,True,True,10:30:00,20:00:00,0.0,0.0,False,False,M01,192.168.1.10
E0034,2025-04-02,True,False,10:40:33,20:12:57,10.55,12.95,True,False,M03,192.168.1.20
E0035,2025-04-02,True,False,10:29:40,19:35:25,-0.33,-24.58,False,True,M02,192.168.1.15
E0036,2025-04-02,True,False,10:42:26,20:09:59,12.43,9.98,True,False,M01,192.168.1.10
E0037,2025-04-02,True,False,10:39:06,,9.1,,True,,M03,192.168.1.20
E0038,2025-04-02,True,False,10:14:06,20:07:08,-15.9,7.13,False,False,M03,192.168.1.20
E0039,2025-04-02,True,False,10:19:39,20:09:43,-10.35,9.72,False,False,M01,192.168.1.10
E0040,2025-04-02,True,False,10:21:40,20:02:19,-8.33,2.32,False,False,M01,192.168.1.10
E0041,2025-04-02,True,False,10:29:08,19:56:05,-0.87,-3.92,False,True,M02,192.168.1.15
E0042,2025-04-02,True,False,10:41:34,20:22:35,11.57,22.58,True,False,M01,192.168.1.10
E0043,2025-04-02,True,False,10:29:40,19:32:29,-0.33,-27.52,False,True,M03,192.168.1.20
E0044,2025-04-02,True,False,10:31:25,19:42:13,1.42,-17.78,True,True,M01,192.168.1.10
E0045,2025-04-02,True,False,10:24:30,20:04:55,-5.5,4.92,False,False,M03,192.168.1.20
E0046,2025-04-02,True,False,10:36:08,19:38:59,6.13,-21.02,True,True,M01,192.168.1.10
E0047,2025-04-02,True,False,10:28:12,19:57:34,-1.8,-2.43,False,True,M01,192.168.1.10
E0048,2025-04-02,True,False,10:15:17,20:05:50,-14.72,5.83,False,False,M02,192.168.1.15
E0049,2025-04-02,True,False,10:23:06,20:10:40,-6.9,10.67,False,False,M01,192.168.1.10
E0050,2025-04-02,True,False,,20:09:53,,9.88,,False,M01,192.168.1.10
E0051,2025-04-02,True,False,10:47:11,20:16:00,17.18,16.0,True,False,M02,192.168.1.15
E0052,2025-04-02,True,False,10:29:03,19:41:38,-0.95,-18.37,False,True,M01,192.168.1.10
E0053,2025-04-02,True,False,10:28:10,19:42:23,-1.83,-17.62,False,True,M01,192.168.1.10
E0054,2025-04-02,True,False,10:43:58,20:18:04,13.97,18.07,True,False,M01,192.168.1.10
E0055,2025-04-02,True,False,10:32:04,19:42:33,2.07,-17.45,True,True,M03,192.168.1.20
E0056,2025-04-02,True,False,10:23:56,20:04:18,-6.07,4.3,False,False,M02,192.168.1.15
E0057,2025-04-02,True,False,10:38:11,20:21:37,8.18,21.62,True,False,M01,192.168.1.10
E0058,2025-04-02,True,False,10:23:29,19:41:58,-6.52,-18.03,False,True,M03,192.168.1.20
E0059,2025-04-02,True,False,10:22:36,20:03:13,-7.4,3.22,False,False,M02,192.168.1.15
E0060,2025-04-02,True,False,10:25:38,20:11:52,-4.37,11.87,False,False,M01,192.168.1.10
E0061,2025-04-02,True,False,10:29:17,20:02:15,-0.72,2.25,False,False,M03,192.168.1.20
E0062,2025-04-02,True,False,10:33:03,19:59:29,3.05,-0.52,True,True,M03,192.168.1.20
E0063,2025-04-02,True,False,10:32:34,20:08:50,2.57,8.83,True,False,M01,192.168.1.10
E0064,2025-04-02,True,False,10:51:04,20:12:10,21.07,12.17,True,False,M01,192.168.1.10
E0065,2025-04-02,True,False,10:28:40,19:59:14,-1.33,-0.77,False,True,M02,192.168.1.15
E0066,2025-04-02,True,False,10:24:11,20:05:49,-5.82,5.82,False,False,M01,192.168.1.10
E0067,2025-04-02,True,False,10:40:44,20:07:12,10.73,7.2,True,False,M03,192.168.1.20
E0068,2025-04-02,True,False,10:24:13,20:07:16,-5.78,7.27,False,False,M03,192.168.1.20
E0069,2025-04-02,True,False,10:31:22,20:08:49,1.37,8.82,True,False,M01,192.168.1.10
E0070,2025-04-02,True,False,10:27:23,19:35:32,-2.62,-24.47,False,True,M03,192.168.1.20
E0071,2025-04-02,True,False,10:26:57,20:07:16,-3.05,7.27,False,False,M03,192.168.1.20
E0072,2025-04-02,True,False,10:35:47,19:35:58,5.78,-24.03,True,True,M02,192.168.1.15
E0073,2025-04-02,True,False,10:24:39,19:54:40,-5.35,-5.33,False,True,M02,192.168.1.15
E0074,2025-04-02,True,False,10:32:54,19:37:15,2.9,-22.75,True,True,M02,192.168.1.15
E0075,2025-04-02,True,False,10:38:31,20:03:37,8.52,3.62,True,False,M01,192.168.1.10
E0076,2025-04-02,True,False,10:29:20,19:34:35,-0.67,-25.42,False,True,M01,192.168.1.10
E0077,2025-04-02,True,False,10:30:35,19:57:55,0.58,-2.08,True,True,M01,192.168.1.10
E0078,2025-04-02,False,,,,,,,,,
E0079,2025-04-02,True,False,10:50:01,20:08:06,20.02,8.1,True,False,M02,192.168.1.15
E0080,2025-04-02,True,False,10:42:30,20:01:33,12.5,1.55,True,False,M01,192.168.1.10
E0081,2025-04-02,True,False,10:25:41,20:02:20,-4.32,2.33,False,False,M02,192.168.1.15
E0082,2025-04-02,True,False,10:29:17,19:59:58,-0.72,-0.03,False,True,M03,192.168.1.20
E0083,2025-04-02,True,False,10:19:10,20:03:35,-10.83,3.58,False,False,M03,192.168.1.20
E0084,2025-04-02,True,False,10:30:42,20:14:46,0.7,14.77,True,False,M02,192.168.1.15
E0085,2025-04-02,True,False,10:30:47,20:06:09,0.78,6.15,True,False,M02,192.168.1.15
E0086,2025-04-02,True,False,10:21:24,20:05:27,-8.6,5.45,False,False,M03,192.168.1.20
E0087,2025-04-02,True,False,10:39:31,20:15:09,9.52,15.15,True,False,M01,192.168.1.10
E0088,2025-04-02,True,False,10:34:32,19:46:45,4.53,-13.25,True,True,M02,192.168.1.15
E0089,2025-04-02,True,False,10:27:50,19:41:52,-2.17,-18.13,False,True,M01,192.168.1.10
E0090,2025-04-02,True,False,10:22:26,17:11:07,-7.57,-168.88,False,True,M01,192.168.1.10
E0091,2025-04-02,True,False,10:26:54,19:40:03,-3.1,-19.95,False,True,M01,192.168.1.10
E0092,2025-04-02,True,False,10:36:23,20:14:34,6.38,14.57,True,False,M03,192.168.1.20
